"simulation","model","N","percentage"
"292","6","50",NA
"293","6","50",NA
"294","6","50",NA
"295","6","50",NA
"296","6","50",NA
"297","6","50",NA
"298","6","50",NA
"299","6","50",NA
"300","6","50",NA
"301","6","50",NA
"302","6","50",NA
"303","6","50",NA
"304","6","50",NA
"305","6","50",NA
"306","6","50",NA
"307","6","50",NA
"308","6","50",NA
"309","6","50",NA
"310","6","50",NA
"311","6","50",NA
"312","6","50",NA
"313","6","50",NA
"314","6","50",NA
"315","6","50",NA
"316","6","50",NA
"317","6","50",NA
"318","6","50",NA
"319","6","50",NA
"320","6","50",NA
"321","6","50",NA
"322","6","50",NA
"323","6","50",NA
"324","6","50",NA
"325","6","50",NA
"326","6","50",NA
"327","6","50",NA
"328","6","50",NA
"329","6","50",NA
"330","6","50",NA
"331","6","50",NA
"332","6","50",NA
"333","6","50",NA
"334","6","50",NA
"335","6","50",NA
"336","6","50",NA
"337","6","50",NA
"338","6","50",NA
"339","6","50",NA
"340","6","50",NA
"341","6","50",NA
"342","6","50",NA
"343","6","50",NA
"344","6","50",NA
"345","6","50",NA
"346","6","50",NA
"347","6","50",NA
"348","6","50",NA
"349","6","50",NA
"350","6","50",NA
"351","6","50",NA
"352","6","50",NA
"353","6","50",NA
"354","6","50",NA
"355","6","50",NA
"356","6","50",NA
"357","6","50",NA
"358","6","50",NA
"359","6","50",NA
"360","6","50",NA
"361","6","50",NA
"362","6","50",NA
"363","6","50",NA
"364","6","50",NA
"365","6","50",NA
"366","6","50",NA
"367","6","50",NA
"368","6","50",NA
"369","6","50",NA
"370","6","50",NA
"371","6","50",NA
"372","6","50",NA
"373","6","50",NA
"374","6","50",NA
"375","6","50",NA
"376","6","50",NA
"377","6","50",NA
"378","6","50",NA
"379","6","50",NA
"380","6","50",NA
"381","6","50",NA
"382","6","50",NA
"383","6","50",NA
"384","6","50",NA
"385","6","50",NA
"386","6","50",NA
"387","6","50",NA
"388","6","50",NA
"389","6","50",NA
"390","6","50",NA
"391","6","50",NA
"392","6","50",NA
"393","6","50",NA
"394","6","50",NA
"395","6","50",NA
"396","6","50",NA
"397","6","50",NA
"398","6","50",NA
"399","6","50",NA
"400","6","50",NA
"401","6","50",NA
"402","6","50",NA
"403","6","50",NA
"404","6","50",NA
"405","6","50",NA
"406","6","50",NA
"407","6","50",NA
"408","6","50",NA
"409","6","50",NA
"410","6","50",NA
"411","6","50",NA
"412","6","50",NA
"413","6","50",NA
"414","6","50",NA
"415","6","50",NA
"416","6","50",NA
"417","6","50",NA
"418","6","50",NA
"419","6","50",NA
"420","6","50",NA
"421","6","50",NA
"422","6","50",NA
"423","6","50",NA
"424","6","50",NA
"425","6","50",NA
"426","6","50",NA
"427","6","50",NA
"428","6","50",NA
"429","6","50",NA
"430","6","50",NA
"431","6","50",NA
"432","6","50",NA
"433","6","50",NA
"434","6","50",NA
"435","6","50",NA
"436","6","50",NA
"437","6","50",NA
"438","6","50",NA
"439","6","50",NA
"440","6","50",NA
"441","6","50",NA
"442","6","50",NA
"443","6","50",NA
"444","6","50",NA
"445","6","50",NA
"446","6","50",NA
"447","6","50",NA
"448","6","50",NA
"449","6","50",NA
"450","6","50",NA
"451","6","50",NA
"452","6","50",NA
"453","6","50",NA
"454","6","50",NA
"455","6","50",NA
"456","6","50",NA
"457","6","50",NA
"458","6","50",NA
"459","6","50",NA
"460","6","50",NA
"461","6","50",NA
"462","6","50",NA
"463","6","50",NA
"464","6","50",NA
"465","6","50",NA
"466","6","50",NA
"467","6","50",NA
"468","6","50",NA
"469","6","50",NA
"470","6","50",NA
"471","6","50",NA
"472","6","50",NA
"473","6","50",NA
"474","6","50",NA
"475","6","50",NA
"476","6","50",NA
"477","6","50",NA
"478","6","50",NA
"479","6","50",NA
"480","6","50",NA
"481","6","50",NA
"482","6","50",NA
"483","6","50",NA
"484","6","50",NA
"485","6","50",NA
"486","6","50",NA
"487","6","50",NA
"488","6","50",NA
"489","6","50",NA
"490","6","50",NA
"491","6","50",NA
"492","6","50",NA
"493","6","50",NA
"494","6","50",NA
"495","6","50",NA
"496","6","50",NA
"497","6","50",NA
"498","6","50",NA
"499","6","50",NA
"500","6","50",NA
"1","7","50",1.8894242043527e-05
"2","7","50",NA
"3","7","50",NA
"4","7","50",NA
"5","7","50",NA
"6","7","50",NA
"7","7","50",NA
"8","7","50",NA
"9","7","50",NA
"10","7","50",NA
"11","7","50",NA
"12","7","50",NA
"13","7","50",NA
"14","7","50",NA
"15","7","50",NA
"16","7","50",NA
"17","7","50",NA
"18","7","50",NA
"19","7","50",NA
"20","7","50",NA
"21","7","50",NA
"22","7","50",NA
"23","7","50",NA
"24","7","50",NA
"25","7","50",NA
"26","7","50",NA
"27","7","50",NA
"28","7","50",NA
"29","7","50",NA
"30","7","50",NA
"31","7","50",NA
"32","7","50",NA
"33","7","50",NA
"34","7","50",NA
"35","7","50",NA
"36","7","50",NA
"37","7","50",NA
"38","7","50",NA
"39","7","50",NA
"40","7","50",NA
"41","7","50",NA
"42","7","50",NA
"43","7","50",NA
"44","7","50",NA
"45","7","50",NA
"46","7","50",NA
"47","7","50",NA
"48","7","50",NA
"49","7","50",NA
"50","7","50",NA
"51","7","50",NA
"52","7","50",NA
"53","7","50",NA
"54","7","50",NA
"55","7","50",NA
"56","7","50",NA
"57","7","50",NA
"58","7","50",NA
"59","7","50",NA
"60","7","50",NA
"61","7","50",NA
"62","7","50",NA
"63","7","50",NA
"64","7","50",NA
"65","7","50",NA
"66","7","50",NA
"67","7","50",NA
"68","7","50",NA
"69","7","50",NA
"70","7","50",NA
"71","7","50",NA
"72","7","50",NA
"73","7","50",NA
"74","7","50",NA
"75","7","50",NA
"76","7","50",NA
"77","7","50",NA
"78","7","50",NA
"79","7","50",NA
"80","7","50",NA
"81","7","50",NA
"82","7","50",NA
"83","7","50",NA
"84","7","50",NA
"85","7","50",NA
"86","7","50",NA
"87","7","50",NA
"88","7","50",NA
"89","7","50",NA
"90","7","50",NA
"91","7","50",NA
"92","7","50",NA
"93","7","50",NA
"94","7","50",NA
"95","7","50",NA
"96","7","50",NA
"97","7","50",NA
"98","7","50",NA
"99","7","50",NA
"100","7","50",NA
"101","7","50",NA
"102","7","50",NA
"103","7","50",NA
"104","7","50",NA
"105","7","50",NA
"106","7","50",NA
"107","7","50",NA
"108","7","50",NA
"109","7","50",NA
"110","7","50",NA
"111","7","50",NA
"112","7","50",NA
"113","7","50",NA
"114","7","50",NA
"115","7","50",NA
"116","7","50",NA
"117","7","50",NA
"118","7","50",NA
"119","7","50",NA
"120","7","50",NA
"121","7","50",NA
"122","7","50",NA
"123","7","50",NA
"124","7","50",NA
"125","7","50",NA
"126","7","50",NA
"127","7","50",NA
"128","7","50",NA
"129","7","50",NA
"130","7","50",NA
"131","7","50",NA
"132","7","50",NA
"133","7","50",NA
"134","7","50",NA
"135","7","50",NA
"136","7","50",NA
"137","7","50",NA
"138","7","50",NA
"139","7","50",NA
"140","7","50",NA
"141","7","50",NA
"142","7","50",NA
"143","7","50",NA
"144","7","50",NA
"145","7","50",NA
"146","7","50",NA
"147","7","50",NA
"148","7","50",NA
"149","7","50",NA
"150","7","50",NA
"151","7","50",NA
"152","7","50",NA
"153","7","50",NA
"154","7","50",NA
"155","7","50",NA
"156","7","50",NA
"157","7","50",NA
"158","7","50",NA
"159","7","50",NA
"160","7","50",NA
"161","7","50",NA
"162","7","50",NA
"163","7","50",NA
"164","7","50",NA
"165","7","50",NA
"166","7","50",NA
"167","7","50",NA
"168","7","50",NA
"169","7","50",NA
"170","7","50",NA
"171","7","50",NA
"172","7","50",NA
"173","7","50",NA
"174","7","50",NA
"175","7","50",NA
"176","7","50",NA
"177","7","50",NA
"178","7","50",NA
"179","7","50",NA
"180","7","50",NA
"181","7","50",NA
"182","7","50",NA
"183","7","50",NA
"184","7","50",NA
"185","7","50",NA
"186","7","50",NA
"187","7","50",NA
"188","7","50",NA
"189","7","50",NA
"190","7","50",NA
"191","7","50",NA
"192","7","50",NA
"193","7","50",NA
"194","7","50",NA
"195","7","50",NA
"196","7","50",NA
"197","7","50",NA
"198","7","50",NA
"199","7","50",NA
"200","7","50",NA
"201","7","50",NA
"202","7","50",NA
"203","7","50",NA
"204","7","50",NA
"205","7","50",NA
"206","7","50",NA
"207","7","50",NA
"208","7","50",NA
"209","7","50",NA
"210","7","50",NA
"211","7","50",NA
"212","7","50",NA
"213","7","50",NA
"214","7","50",NA
"215","7","50",NA
"216","7","50",NA
"217","7","50",NA
"218","7","50",NA
"219","7","50",NA
"220","7","50",NA
"221","7","50",NA
"222","7","50",NA
"223","7","50",NA
"224","7","50",NA
"225","7","50",NA
"226","7","50",NA
"227","7","50",NA
"228","7","50",NA
"229","7","50",NA
"230","7","50",NA
"231","7","50",NA
"232","7","50",NA
"233","7","50",NA
"234","7","50",NA
"235","7","50",NA
"236","7","50",NA
"237","7","50",NA
"238","7","50",NA
"239","7","50",NA
"240","7","50",NA
"241","7","50",NA
"242","7","50",NA
"243","7","50",NA
"244","7","50",NA
"245","7","50",NA
"246","7","50",NA
"247","7","50",NA
"248","7","50",NA
"249","7","50",NA
"250","7","50",NA
"251","7","50",NA
"252","7","50",NA
"253","7","50",NA
"254","7","50",NA
"255","7","50",NA
"256","7","50",NA
"257","7","50",NA
"258","7","50",NA
"259","7","50",NA
"260","7","50",NA
"261","7","50",NA
"262","7","50",NA
"263","7","50",NA
"264","7","50",NA
"265","7","50",NA
"266","7","50",NA
"267","7","50",NA
"268","7","50",NA
"269","7","50",NA
"270","7","50",NA
"271","7","50",NA
"272","7","50",NA
"273","7","50",NA
"274","7","50",NA
"275","7","50",NA
"276","7","50",NA
"277","7","50",NA
"278","7","50",NA
"279","7","50",NA
"280","7","50",NA
"281","7","50",NA
"282","7","50",NA
"283","7","50",NA
"284","7","50",NA
"285","7","50",NA
"286","7","50",NA
"287","7","50",NA
"288","7","50",NA
"289","7","50",NA
"290","7","50",NA
"291","7","50",NA
"292","7","50",NA
"293","7","50",NA
"294","7","50",NA
"295","7","50",NA
"296","7","50",NA
"297","7","50",NA
"298","7","50",NA
"299","7","50",NA
"300","7","50",NA
"301","7","50",NA
"302","7","50",NA
"303","7","50",NA
"304","7","50",NA
"305","7","50",NA
"306","7","50",NA
"307","7","50",NA
"308","7","50",NA
"309","7","50",NA
"310","7","50",NA
"311","7","50",NA
"312","7","50",NA
"313","7","50",NA
"314","7","50",NA
"315","7","50",NA
"316","7","50",NA
"317","7","50",NA
"318","7","50",NA
"319","7","50",NA
"320","7","50",NA
"321","7","50",NA
"322","7","50",NA
"323","7","50",NA
"324","7","50",NA
"325","7","50",NA
"326","7","50",NA
"327","7","50",NA
"328","7","50",NA
"329","7","50",NA
"330","7","50",NA
"331","7","50",NA
"332","7","50",NA
"333","7","50",NA
"334","7","50",NA
"335","7","50",NA
"336","7","50",NA
"337","7","50",NA
"338","7","50",NA
"339","7","50",NA
"340","7","50",NA
"341","7","50",NA
"342","7","50",NA
"343","7","50",NA
"344","7","50",NA
"345","7","50",NA
"346","7","50",NA
"347","7","50",NA
"348","7","50",NA
"349","7","50",NA
"350","7","50",NA
"351","7","50",NA
"352","7","50",NA
"353","7","50",NA
"354","7","50",NA
"355","7","50",NA
"356","7","50",NA
"357","7","50",NA
"358","7","50",NA
"359","7","50",NA
"360","7","50",NA
"361","7","50",NA
"362","7","50",NA
"363","7","50",NA
"364","7","50",NA
"365","7","50",NA
"366","7","50",NA
"367","7","50",NA
"368","7","50",NA
"369","7","50",NA
"370","7","50",NA
"371","7","50",NA
"372","7","50",NA
"373","7","50",NA
"374","7","50",NA
"375","7","50",NA
"376","7","50",NA
"377","7","50",NA
"378","7","50",NA
"379","7","50",NA
"380","7","50",NA
"381","7","50",NA
"382","7","50",NA
"383","7","50",NA
"384","7","50",NA
"385","7","50",NA
"386","7","50",NA
"387","7","50",NA
"388","7","50",NA
"389","7","50",NA
"390","7","50",NA
"391","7","50",NA
"392","7","50",NA
"393","7","50",NA
"394","7","50",NA
"395","7","50",NA
"396","7","50",NA
"397","7","50",NA
"398","7","50",NA
"399","7","50",NA
"400","7","50",NA
"401","7","50",NA
"402","7","50",NA
"403","7","50",NA
"404","7","50",NA
"405","7","50",NA
"406","7","50",NA
"407","7","50",NA
"408","7","50",NA
"409","7","50",NA
"410","7","50",NA
"411","7","50",NA
"412","7","50",NA
"413","7","50",NA
"414","7","50",NA
"415","7","50",NA
"416","7","50",NA
"417","7","50",NA
"418","7","50",NA
"419","7","50",NA
"420","7","50",NA
"421","7","50",NA
"422","7","50",NA
"423","7","50",NA
"424","7","50",NA
"425","7","50",NA
"426","7","50",NA
"427","7","50",NA
"428","7","50",NA
"429","7","50",NA
"430","7","50",NA
"431","7","50",NA
"432","7","50",NA
"433","7","50",NA
"434","7","50",NA
"435","7","50",NA
"436","7","50",NA
"437","7","50",NA
"438","7","50",NA
"439","7","50",NA
"440","7","50",NA
"441","7","50",NA
"442","7","50",NA
"443","7","50",NA
"444","7","50",NA
"445","7","50",NA
"446","7","50",NA
"447","7","50",NA
"448","7","50",NA
"449","7","50",NA
"450","7","50",NA
"451","7","50",NA
"452","7","50",NA
"453","7","50",NA
"454","7","50",NA
"455","7","50",NA
"456","7","50",NA
"457","7","50",NA
"458","7","50",NA
"459","7","50",NA
"460","7","50",NA
"461","7","50",NA
"462","7","50",NA
"463","7","50",NA
"464","7","50",NA
"465","7","50",NA
"466","7","50",NA
"467","7","50",NA
"468","7","50",NA
"469","7","50",NA
"470","7","50",NA
"471","7","50",NA
"472","7","50",NA
"473","7","50",NA
"474","7","50",NA
"475","7","50",NA
"476","7","50",NA
"477","7","50",NA
"478","7","50",NA
"479","7","50",NA
"480","7","50",NA
"481","7","50",NA
"482","7","50",NA
"483","7","50",NA
"484","7","50",NA
"485","7","50",NA
"486","7","50",NA
"487","7","50",NA
"488","7","50",NA
"489","7","50",NA
"490","7","50",NA
"491","7","50",NA
"492","7","50",NA
"493","7","50",NA
"494","7","50",NA
"495","7","50",NA
"496","7","50",NA
"497","7","50",NA
"498","7","50",NA
"499","7","50",NA
"500","7","50",NA
"1","8","50",9.31436064814644e-08
"2","8","50",NA
"3","8","50",NA
"4","8","50",NA
"5","8","50",NA
"6","8","50",NA
"7","8","50",NA
"8","8","50",NA
"9","8","50",NA
"10","8","50",NA
"11","8","50",NA
"12","8","50",NA
"13","8","50",NA
"14","8","50",NA
"15","8","50",NA
"16","8","50",NA
"17","8","50",NA
"18","8","50",NA
"19","8","50",NA
"20","8","50",NA
"21","8","50",NA
"22","8","50",NA
"23","8","50",NA
"24","8","50",NA
"25","8","50",NA
"26","8","50",NA
"27","8","50",NA
"28","8","50",NA
"29","8","50",NA
"30","8","50",NA
"31","8","50",NA
"32","8","50",NA
"33","8","50",NA
"34","8","50",NA
"35","8","50",NA
"36","8","50",NA
"37","8","50",NA
"38","8","50",NA
"39","8","50",NA
"40","8","50",NA
"41","8","50",NA
"42","8","50",NA
"43","8","50",NA
"44","8","50",NA
"45","8","50",NA
"46","8","50",NA
"47","8","50",NA
"48","8","50",NA
"49","8","50",NA
"50","8","50",NA
"51","8","50",NA
"52","8","50",NA
"53","8","50",NA
"54","8","50",NA
"55","8","50",NA
"56","8","50",NA
"57","8","50",NA
"58","8","50",NA
"59","8","50",NA
"60","8","50",NA
"61","8","50",NA
"62","8","50",NA
"63","8","50",NA
"64","8","50",NA
"65","8","50",NA
"66","8","50",NA
"67","8","50",NA
"68","8","50",NA
"69","8","50",NA
"70","8","50",NA
"71","8","50",NA
"72","8","50",NA
"73","8","50",NA
"74","8","50",NA
"75","8","50",NA
"76","8","50",NA
"77","8","50",NA
"78","8","50",NA
"79","8","50",NA
"80","8","50",NA
"81","8","50",NA
"82","8","50",NA
"83","8","50",NA
"84","8","50",NA
"85","8","50",NA
"86","8","50",NA
"87","8","50",NA
"88","8","50",NA
"89","8","50",NA
"90","8","50",NA
"91","8","50",NA
"92","8","50",NA
"93","8","50",NA
"94","8","50",NA
"95","8","50",NA
"96","8","50",NA
"97","8","50",NA
"98","8","50",NA
"99","8","50",NA
"100","8","50",NA
"101","8","50",NA
"102","8","50",NA
"103","8","50",NA
"104","8","50",NA
"105","8","50",NA
"106","8","50",NA
"107","8","50",NA
"108","8","50",NA
"109","8","50",NA
"110","8","50",NA
"111","8","50",NA
"112","8","50",NA
"113","8","50",NA
"114","8","50",NA
"115","8","50",NA
"116","8","50",NA
"117","8","50",NA
"118","8","50",NA
"119","8","50",NA
"120","8","50",NA
"121","8","50",NA
"122","8","50",NA
"123","8","50",NA
"124","8","50",NA
"125","8","50",NA
"126","8","50",NA
"127","8","50",NA
"128","8","50",NA
"129","8","50",NA
"130","8","50",NA
"131","8","50",NA
"132","8","50",NA
"133","8","50",NA
"134","8","50",NA
"135","8","50",NA
"136","8","50",NA
"137","8","50",NA
"138","8","50",NA
"139","8","50",NA
"140","8","50",NA
"141","8","50",NA
"142","8","50",NA
"143","8","50",NA
"144","8","50",NA
"145","8","50",NA
"146","8","50",NA
"147","8","50",NA
"148","8","50",NA
"149","8","50",NA
"150","8","50",NA
"151","8","50",NA
"152","8","50",NA
"153","8","50",NA
"154","8","50",NA
"155","8","50",NA
"156","8","50",NA
"157","8","50",NA
"158","8","50",NA
"159","8","50",NA
"160","8","50",NA
"161","8","50",NA
"162","8","50",NA
"163","8","50",NA
"164","8","50",NA
"165","8","50",NA
"166","8","50",NA
"167","8","50",NA
"168","8","50",NA
"169","8","50",NA
"170","8","50",NA
"171","8","50",NA
"172","8","50",NA
"173","8","50",NA
"174","8","50",NA
"175","8","50",NA
"176","8","50",NA
"177","8","50",NA
"178","8","50",NA
"179","8","50",NA
"180","8","50",NA
"181","8","50",NA
"182","8","50",NA
"183","8","50",NA
"184","8","50",NA
"185","8","50",NA
"186","8","50",NA
"187","8","50",NA
"188","8","50",NA
"189","8","50",NA
"190","8","50",NA
"191","8","50",NA
"192","8","50",NA
"193","8","50",NA
"194","8","50",NA
"195","8","50",NA
"196","8","50",NA
"197","8","50",NA
"198","8","50",NA
"199","8","50",NA
"200","8","50",NA
"201","8","50",NA
"202","8","50",NA
"203","8","50",NA
"204","8","50",NA
"205","8","50",NA
"206","8","50",NA
"207","8","50",NA
"208","8","50",NA
"209","8","50",NA
"210","8","50",NA
"211","8","50",NA
"212","8","50",NA
"213","8","50",NA
"214","8","50",NA
"215","8","50",NA
"216","8","50",NA
"217","8","50",NA
"218","8","50",NA
"219","8","50",NA
"220","8","50",NA
"221","8","50",NA
"222","8","50",NA
"223","8","50",NA
"224","8","50",NA
"225","8","50",NA
"226","8","50",NA
"227","8","50",NA
"228","8","50",NA
"229","8","50",NA
"230","8","50",NA
"231","8","50",NA
"232","8","50",NA
"233","8","50",NA
"234","8","50",NA
"235","8","50",NA
"236","8","50",NA
"237","8","50",NA
"238","8","50",NA
"239","8","50",NA
"240","8","50",NA
"241","8","50",NA
"242","8","50",NA
"243","8","50",NA
"244","8","50",NA
"245","8","50",NA
"246","8","50",NA
"247","8","50",NA
"248","8","50",NA
"249","8","50",NA
"250","8","50",NA
"251","8","50",NA
"252","8","50",NA
"253","8","50",NA
"254","8","50",NA
"255","8","50",NA
"256","8","50",NA
"257","8","50",NA
"258","8","50",NA
"259","8","50",NA
"260","8","50",NA
"261","8","50",NA
"262","8","50",NA
"263","8","50",NA
"264","8","50",NA
"265","8","50",NA
"266","8","50",NA
"267","8","50",NA
"268","8","50",NA
"269","8","50",NA
"270","8","50",NA
"271","8","50",NA
"272","8","50",NA
"273","8","50",NA
"274","8","50",NA
"275","8","50",NA
"276","8","50",NA
"277","8","50",NA
"278","8","50",NA
"279","8","50",NA
"280","8","50",NA
"281","8","50",NA
"282","8","50",NA
"283","8","50",NA
"284","8","50",NA
"285","8","50",NA
"286","8","50",NA
"287","8","50",NA
"288","8","50",NA
"289","8","50",NA
"290","8","50",NA
"291","8","50",NA
"292","8","50",NA
"293","8","50",NA
"294","8","50",NA
"295","8","50",NA
"296","8","50",NA
"297","8","50",NA
"298","8","50",NA
"299","8","50",NA
"300","8","50",NA
"301","8","50",NA
"302","8","50",NA
"303","8","50",NA
"304","8","50",NA
"305","8","50",NA
"306","8","50",NA
"307","8","50",NA
"308","8","50",NA
"309","8","50",NA
"310","8","50",NA
"311","8","50",NA
"312","8","50",NA
"313","8","50",NA
"314","8","50",NA
"315","8","50",NA
"316","8","50",NA
"317","8","50",NA
"318","8","50",NA
"319","8","50",NA
"320","8","50",NA
"321","8","50",NA
"322","8","50",NA
"323","8","50",NA
"324","8","50",NA
"325","8","50",NA
"326","8","50",NA
"327","8","50",NA
"328","8","50",NA
"329","8","50",NA
"330","8","50",NA
"331","8","50",NA
"332","8","50",NA
"333","8","50",NA
"334","8","50",NA
"335","8","50",NA
"336","8","50",NA
"337","8","50",NA
"338","8","50",NA
"339","8","50",NA
"340","8","50",NA
"341","8","50",NA
"342","8","50",NA
"343","8","50",NA
"344","8","50",NA
"345","8","50",NA
"346","8","50",NA
"347","8","50",NA
"348","8","50",NA
"349","8","50",NA
"350","8","50",NA
"351","8","50",NA
"352","8","50",NA
"353","8","50",NA
"354","8","50",NA
"355","8","50",NA
"356","8","50",NA
"357","8","50",NA
"358","8","50",NA
"359","8","50",NA
"360","8","50",NA
"361","8","50",NA
"362","8","50",NA
"363","8","50",NA
"364","8","50",NA
"365","8","50",NA
"366","8","50",NA
"367","8","50",NA
"368","8","50",NA
"369","8","50",NA
"370","8","50",NA
"371","8","50",NA
"372","8","50",NA
"373","8","50",NA
"374","8","50",NA
"375","8","50",NA
"376","8","50",NA
"377","8","50",NA
"378","8","50",NA
"379","8","50",NA
"380","8","50",NA
"381","8","50",NA
"382","8","50",NA
"383","8","50",NA
"384","8","50",NA
"385","8","50",NA
"386","8","50",NA
"387","8","50",NA
"388","8","50",NA
"389","8","50",NA
"390","8","50",NA
"391","8","50",NA
"392","8","50",NA
"393","8","50",NA
"394","8","50",NA
"395","8","50",NA
"396","8","50",NA
"397","8","50",NA
"398","8","50",NA
"399","8","50",NA
"400","8","50",NA
"401","8","50",NA
"402","8","50",NA
"403","8","50",NA
"404","8","50",NA
"405","8","50",NA
"406","8","50",NA
"407","8","50",NA
"408","8","50",NA
"409","8","50",NA
"410","8","50",NA
"411","8","50",NA
"412","8","50",NA
"413","8","50",NA
"414","8","50",NA
"415","8","50",NA
"416","8","50",NA
"417","8","50",NA
"418","8","50",NA
"419","8","50",NA
"420","8","50",NA
"421","8","50",NA
"422","8","50",NA
"423","8","50",NA
"424","8","50",NA
"425","8","50",NA
"426","8","50",NA
"427","8","50",NA
"428","8","50",NA
"429","8","50",NA
"430","8","50",NA
"431","8","50",NA
"432","8","50",NA
"433","8","50",NA
"434","8","50",NA
"435","8","50",NA
"436","8","50",NA
"437","8","50",NA
"438","8","50",NA
"439","8","50",NA
"440","8","50",NA
"441","8","50",NA
"442","8","50",NA
"443","8","50",NA
"444","8","50",NA
"445","8","50",NA
"446","8","50",NA
"447","8","50",NA
"448","8","50",NA
"449","8","50",NA
"450","8","50",NA
"451","8","50",NA
"452","8","50",NA
"453","8","50",NA
"454","8","50",NA
"455","8","50",NA
"456","8","50",NA
"457","8","50",NA
"458","8","50",NA
"459","8","50",NA
"460","8","50",NA
"461","8","50",NA
"462","8","50",NA
"463","8","50",NA
"464","8","50",NA
"465","8","50",NA
"466","8","50",NA
"467","8","50",NA
"468","8","50",NA
"469","8","50",NA
"470","8","50",NA
"471","8","50",NA
"472","8","50",NA
"473","8","50",NA
"474","8","50",NA
"475","8","50",NA
"476","8","50",NA
"477","8","50",NA
"478","8","50",NA
"479","8","50",NA
"480","8","50",NA
"481","8","50",NA
"482","8","50",NA
"483","8","50",NA
"484","8","50",NA
"485","8","50",NA
"486","8","50",NA
"487","8","50",NA
"488","8","50",NA
"489","8","50",NA
"490","8","50",NA
"491","8","50",NA
"492","8","50",NA
"493","8","50",NA
"494","8","50",NA
"495","8","50",NA
"496","8","50",NA
"497","8","50",NA
"498","8","50",NA
"499","8","50",NA
"500","8","50",NA
